location,company,title,workingtime,pay,regdate,link
강원 원주시, 다이소 원주혁신점,다이소 원주혁신점 파트직원 모집 (식비 지원),10:00~16:00,시급9160,23분전,http://daiso.alba.co.kr//job/Detail.asp?adid=112448797&areacd=&workaddr1=&workaddr2=&jobkind=&jobkindsub=&jobkindmulti=&gendercd=&agelimitcd=&agelimit=0&worktime=&weekdays=&searchterm=&paycd=&paystart=&payend=&workperiodcd=&workstartdt=&workenddt=&workchkyn=&workweekcd=&targetcd=&streetunicd=&streetstationcd=&unicd=&schnm=&schtext=&orderby=freeorder&acceptmethod=&eleccontract=&careercd= &lastschoolcd=&welfarecd=&careercdunrelated=&lastschoolcdunrelated=&strAreaMulti=&genderunrelated=&special=&hiretypecd=&totalCount=635&listmenucd=BRANDSITE
강원 원주시, 다이소 원주혁신점,다이소 원주혁신점 직원 모집(식비지원),08:00~17:00,월급1914440,24분전,http://daiso.alba.co.kr//job/Detail.asp?adid=112448776&areacd=&workaddr1=&workaddr2=&jobkind=&jobkindsub=&jobkindmulti=&gendercd=&agelimitcd=&agelimit=0&worktime=&weekdays=&searchterm=&paycd=&paystart=&payend=&workperiodcd=&workstartdt=&workenddt=&workchkyn=&workweekcd=&targetcd=&streetunicd=&streetstationcd=&unicd=&schnm=&schtext=&orderby=freeorder&acceptmethod=&eleccontract=&careercd= &lastschoolcd=&welfarecd=&careercdunrelated=&lastschoolcdunrelated=&strAreaMulti=&genderunrelated=&special=&hiretypecd=&totalCount=635&listmenucd=BRANDSITE
경기 시흥시, 다이소 시흥정왕본점,다이소 시흥정왕본점 파트직원 모집(식비 지원),08:00~14:00,시급9160,29분전,http://daiso.alba.co.kr//job/Detail.asp?adid=112397226&areacd=&workaddr1=&workaddr2=&jobkind=&jobkindsub=&jobkindmulti=&gendercd=&agelimitcd=&agelimit=0&worktime=&weekdays=&searchterm=&paycd=&paystart=&payend=&workperiodcd=&workstartdt=&workenddt=&workchkyn=&workweekcd=&targetcd=&streetunicd=&streetstationcd=&unicd=&schnm=&schtext=&orderby=freeorder&acceptmethod=&eleccontract=&careercd= &lastschoolcd=&welfarecd=&careercdunrelated=&lastschoolcdunrelated=&strAreaMulti=&genderunrelated=&special=&hiretypecd=&totalCount=635&listmenucd=BRANDSITE
경기 용인시, 광교상현역점,"다이소 광교상현역점 직원모집 (백신유급휴가,식대 지급)",시간협의,월급1914440,36분전,http://daiso.alba.co.kr//job/Detail.asp?adid=112432707&areacd=&workaddr1=&workaddr2=&jobkind=&jobkindsub=&jobkindmulti=&gendercd=&agelimitcd=&agelimit=0&worktime=&weekdays=&searchterm=&paycd=&paystart=&payend=&workperiodcd=&workstartdt=&workenddt=&workchkyn=&workweekcd=&targetcd=&streetunicd=&streetstationcd=&unicd=&schnm=&schtext=&orderby=freeorder&acceptmethod=&eleccontract=&careercd= &lastschoolcd=&welfarecd=&careercdunrelated=&lastschoolcdunrelated=&strAreaMulti=&genderunrelated=&special=&hiretypecd=&totalCount=635&listmenucd=BRANDSITE
경기 평택시, 다이소 플러스마트팽성점,"다이소 플러스마트 팽성점 직원모집 (백신유급휴가,식대 지급)",시간협의,월급1914440,36분전,http://daiso.alba.co.kr//job/Detail.asp?adid=112396958&areacd=&workaddr1=&workaddr2=&jobkind=&jobkindsub=&jobkindmulti=&gendercd=&agelimitcd=&agelimit=0&worktime=&weekdays=&searchterm=&paycd=&paystart=&payend=&workperiodcd=&workstartdt=&workenddt=&workchkyn=&workweekcd=&targetcd=&streetunicd=&streetstationcd=&unicd=&schnm=&schtext=&orderby=freeorder&acceptmethod=&eleccontract=&careercd= &lastschoolcd=&welfarecd=&careercdunrelated=&lastschoolcdunrelated=&strAreaMulti=&genderunrelated=&special=&hiretypecd=&totalCount=635&listmenucd=BRANDSITE
경기 평택시, 다이소 평택세교점,"다이소 평택세교점 직원모집 (백신유급휴가,식대 지급) - 추가 수당 25만원",시간협의,월급1914440,37분전,http://daiso.alba.co.kr//job/Detail.asp?adid=112396933&areacd=&workaddr1=&workaddr2=&jobkind=&jobkindsub=&jobkindmulti=&gendercd=&agelimitcd=&agelimit=0&worktime=&weekdays=&searchterm=&paycd=&paystart=&payend=&workperiodcd=&workstartdt=&workenddt=&workchkyn=&workweekcd=&targetcd=&streetunicd=&streetstationcd=&unicd=&schnm=&schtext=&orderby=freeorder&acceptmethod=&eleccontract=&careercd= &lastschoolcd=&welfarecd=&careercdunrelated=&lastschoolcdunrelated=&strAreaMulti=&genderunrelated=&special=&hiretypecd=&totalCount=635&listmenucd=BRANDSITE
경기 의정부, 다이소 가능역점,다이소 가능역점에서 함께 근무하실 직원을 모집합니다,08:00~17:00,월급1914440,45분전,http://daiso.alba.co.kr//job/Detail.asp?adid=112475988&areacd=&workaddr1=&workaddr2=&jobkind=&jobkindsub=&jobkindmulti=&gendercd=&agelimitcd=&agelimit=0&worktime=&weekdays=&searchterm=&paycd=&paystart=&payend=&workperiodcd=&workstartdt=&workenddt=&workchkyn=&workweekcd=&targetcd=&streetunicd=&streetstationcd=&unicd=&schnm=&schtext=&orderby=freeorder&acceptmethod=&eleccontract=&careercd= &lastschoolcd=&welfarecd=&careercdunrelated=&lastschoolcdunrelated=&strAreaMulti=&genderunrelated=&special=&hiretypecd=&totalCount=635&listmenucd=BRANDSITE
경기 화성시, 다이소 농협동탄유통센터점,다이소 농협동탄유통센터점 직원모집(식대지원),08:30~17:30,월급1914440,48분전,http://daiso.alba.co.kr//job/Detail.asp?adid=112475895&areacd=&workaddr1=&workaddr2=&jobkind=&jobkindsub=&jobkindmulti=&gendercd=&agelimitcd=&agelimit=0&worktime=&weekdays=&searchterm=&paycd=&paystart=&payend=&workperiodcd=&workstartdt=&workenddt=&workchkyn=&workweekcd=&targetcd=&streetunicd=&streetstationcd=&unicd=&schnm=&schtext=&orderby=freeorder&acceptmethod=&eleccontract=&careercd= &lastschoolcd=&welfarecd=&careercdunrelated=&lastschoolcdunrelated=&strAreaMulti=&genderunrelated=&special=&hiretypecd=&totalCount=635&listmenucd=BRANDSITE
대구 남구, 다이소 대구명덕네거리점,다이소 대구명덕네거리점 직원 모집,08:00~17:00,월급1914440,52분전,http://daiso.alba.co.kr//job/Detail.asp?adid=112396357&areacd=&workaddr1=&workaddr2=&jobkind=&jobkindsub=&jobkindmulti=&gendercd=&agelimitcd=&agelimit=0&worktime=&weekdays=&searchterm=&paycd=&paystart=&payend=&workperiodcd=&workstartdt=&workenddt=&workchkyn=&workweekcd=&targetcd=&streetunicd=&streetstationcd=&unicd=&schnm=&schtext=&orderby=freeorder&acceptmethod=&eleccontract=&careercd= &lastschoolcd=&welfarecd=&careercdunrelated=&lastschoolcdunrelated=&strAreaMulti=&genderunrelated=&special=&hiretypecd=&totalCount=635&listmenucd=BRANDSITE
경기 안양시, 다이소 관양시장점,다이소 관양시장점 직원 모집(식비지원),시간협의,월급1914440,55분전,http://daiso.alba.co.kr//job/Detail.asp?adid=112422086&areacd=&workaddr1=&workaddr2=&jobkind=&jobkindsub=&jobkindmulti=&gendercd=&agelimitcd=&agelimit=0&worktime=&weekdays=&searchterm=&paycd=&paystart=&payend=&workperiodcd=&workstartdt=&workenddt=&workchkyn=&workweekcd=&targetcd=&streetunicd=&streetstationcd=&unicd=&schnm=&schtext=&orderby=freeorder&acceptmethod=&eleccontract=&careercd= &lastschoolcd=&welfarecd=&careercdunrelated=&lastschoolcdunrelated=&strAreaMulti=&genderunrelated=&special=&hiretypecd=&totalCount=635&listmenucd=BRANDSITE
대구 수성구, 다이소 대구두산오거리점,다이소 대구두산오거리점 파트사원 모집,10:00~16:00,시급9160,58분전,http://daiso.alba.co.kr//job/Detail.asp?adid=112396173&areacd=&workaddr1=&workaddr2=&jobkind=&jobkindsub=&jobkindmulti=&gendercd=&agelimitcd=&agelimit=0&worktime=&weekdays=&searchterm=&paycd=&paystart=&payend=&workperiodcd=&workstartdt=&workenddt=&workchkyn=&workweekcd=&targetcd=&streetunicd=&streetstationcd=&unicd=&schnm=&schtext=&orderby=freeorder&acceptmethod=&eleccontract=&careercd= &lastschoolcd=&welfarecd=&careercdunrelated=&lastschoolcdunrelated=&strAreaMulti=&genderunrelated=&special=&hiretypecd=&totalCount=635&listmenucd=BRANDSITE
서울 은평구, 다이소 응암역점,"다이소 응암역점 직원모집 (인근매장이동자/9시간,6시간모집/상세내용확인)",시간협의,월급1914440,59분전,http://daiso.alba.co.kr//job/Detail.asp?adid=112405107&areacd=&workaddr1=&workaddr2=&jobkind=&jobkindsub=&jobkindmulti=&gendercd=&agelimitcd=&agelimit=0&worktime=&weekdays=&searchterm=&paycd=&paystart=&payend=&workperiodcd=&workstartdt=&workenddt=&workchkyn=&workweekcd=&targetcd=&streetunicd=&streetstationcd=&unicd=&schnm=&schtext=&orderby=freeorder&acceptmethod=&eleccontract=&careercd= &lastschoolcd=&welfarecd=&careercdunrelated=&lastschoolcdunrelated=&strAreaMulti=&genderunrelated=&special=&hiretypecd=&totalCount=635&listmenucd=BRANDSITE
서울 은평구, 다이소 응암본점,다이소 응암본점 직원모집 (9시간근무자/교대가능자/주5일/식대보조금등),시간협의,월급1914440,1시간전,http://daiso.alba.co.kr//job/Detail.asp?adid=112405106&areacd=&workaddr1=&workaddr2=&jobkind=&jobkindsub=&jobkindmulti=&gendercd=&agelimitcd=&agelimit=0&worktime=&weekdays=&searchterm=&paycd=&paystart=&payend=&workperiodcd=&workstartdt=&workenddt=&workchkyn=&workweekcd=&targetcd=&streetunicd=&streetstationcd=&unicd=&schnm=&schtext=&orderby=freeorder&acceptmethod=&eleccontract=&careercd= &lastschoolcd=&welfarecd=&careercdunrelated=&lastschoolcdunrelated=&strAreaMulti=&genderunrelated=&special=&hiretypecd=&totalCount=635&listmenucd=BRANDSITE
경기 파주시, 다이소 파주목동동점,"백신유급휴가, 추가지역수당지급, 식대보조금 지급",07:00~16:00,월급1914440,1시간전,http://daiso.alba.co.kr//job/Detail.asp?adid=112421852&areacd=&workaddr1=&workaddr2=&jobkind=&jobkindsub=&jobkindmulti=&gendercd=&agelimitcd=&agelimit=0&worktime=&weekdays=&searchterm=&paycd=&paystart=&payend=&workperiodcd=&workstartdt=&workenddt=&workchkyn=&workweekcd=&targetcd=&streetunicd=&streetstationcd=&unicd=&schnm=&schtext=&orderby=freeorder&acceptmethod=&eleccontract=&careercd= &lastschoolcd=&welfarecd=&careercdunrelated=&lastschoolcdunrelated=&strAreaMulti=&genderunrelated=&special=&hiretypecd=&totalCount=635&listmenucd=BRANDSITE
경기 파주시, 다이소 파주목동동점,[오후고정파트]다이소 파주목동동점에서 함께 근무하실 직원을 모집합니다.,16:00~22:00,시급9160,1시간전,http://daiso.alba.co.kr//job/Detail.asp?adid=112421835&areacd=&workaddr1=&workaddr2=&jobkind=&jobkindsub=&jobkindmulti=&gendercd=&agelimitcd=&agelimit=0&worktime=&weekdays=&searchterm=&paycd=&paystart=&payend=&workperiodcd=&workstartdt=&workenddt=&workchkyn=&workweekcd=&targetcd=&streetunicd=&streetstationcd=&unicd=&schnm=&schtext=&orderby=freeorder&acceptmethod=&eleccontract=&careercd= &lastschoolcd=&welfarecd=&careercdunrelated=&lastschoolcdunrelated=&strAreaMulti=&genderunrelated=&special=&hiretypecd=&totalCount=635&listmenucd=BRANDSITE
서울 광진구, 다이소 아차산역2호점,다이소 아차산역2호점에서 함께 근무하실 직원을 모집합니다.,10:00~16:00,시급9160,1시간전,http://daiso.alba.co.kr//job/Detail.asp?adid=112379607&areacd=&workaddr1=&workaddr2=&jobkind=&jobkindsub=&jobkindmulti=&gendercd=&agelimitcd=&agelimit=0&worktime=&weekdays=&searchterm=&paycd=&paystart=&payend=&workperiodcd=&workstartdt=&workenddt=&workchkyn=&workweekcd=&targetcd=&streetunicd=&streetstationcd=&unicd=&schnm=&schtext=&orderby=freeorder&acceptmethod=&eleccontract=&careercd= &lastschoolcd=&welfarecd=&careercdunrelated=&lastschoolcdunrelated=&strAreaMulti=&genderunrelated=&special=&hiretypecd=&totalCount=635&listmenucd=BRANDSITE
경기 파주시, 금촌본점,"[오후고정파트],[백신유급휴가],[식대보조금지급]",16:00~22:00,시급9160,1시간전,http://daiso.alba.co.kr//job/Detail.asp?adid=112421801&areacd=&workaddr1=&workaddr2=&jobkind=&jobkindsub=&jobkindmulti=&gendercd=&agelimitcd=&agelimit=0&worktime=&weekdays=&searchterm=&paycd=&paystart=&payend=&workperiodcd=&workstartdt=&workenddt=&workchkyn=&workweekcd=&targetcd=&streetunicd=&streetstationcd=&unicd=&schnm=&schtext=&orderby=freeorder&acceptmethod=&eleccontract=&careercd= &lastschoolcd=&welfarecd=&careercdunrelated=&lastschoolcdunrelated=&strAreaMulti=&genderunrelated=&special=&hiretypecd=&totalCount=635&listmenucd=BRANDSITE
경기 포천시, 포천본점,다이소 포천본점에서 함께 근무하실 직원을 모집합니다.,09:00~18:00,시급9160,1시간전,http://daiso.alba.co.kr//job/Detail.asp?adid=112395958&areacd=&workaddr1=&workaddr2=&jobkind=&jobkindsub=&jobkindmulti=&gendercd=&agelimitcd=&agelimit=0&worktime=&weekdays=&searchterm=&paycd=&paystart=&payend=&workperiodcd=&workstartdt=&workenddt=&workchkyn=&workweekcd=&targetcd=&streetunicd=&streetstationcd=&unicd=&schnm=&schtext=&orderby=freeorder&acceptmethod=&eleccontract=&careercd= &lastschoolcd=&welfarecd=&careercdunrelated=&lastschoolcdunrelated=&strAreaMulti=&genderunrelated=&special=&hiretypecd=&totalCount=635&listmenucd=BRANDSITE
경기 포천시, 다이소 포천송우사거리점,다이소 포천송우사거리점에서 함께 근무하실 직원을 모집합니다.,08:00~17:00,월급1914440,1시간전,http://daiso.alba.co.kr//job/Detail.asp?adid=112395914&areacd=&workaddr1=&workaddr2=&jobkind=&jobkindsub=&jobkindmulti=&gendercd=&agelimitcd=&agelimit=0&worktime=&weekdays=&searchterm=&paycd=&paystart=&payend=&workperiodcd=&workstartdt=&workenddt=&workchkyn=&workweekcd=&targetcd=&streetunicd=&streetstationcd=&unicd=&schnm=&schtext=&orderby=freeorder&acceptmethod=&eleccontract=&careercd= &lastschoolcd=&welfarecd=&careercdunrelated=&lastschoolcdunrelated=&strAreaMulti=&genderunrelated=&special=&hiretypecd=&totalCount=635&listmenucd=BRANDSITE
경기 평택시, 다이소 평택소사벌지구점,"다이소 평택소사벌지구점 직원모집(백신유급휴가,식대 지급)",시간협의,월급1914440,1시간전,http://daiso.alba.co.kr//job/Detail.asp?adid=112447269&areacd=&workaddr1=&workaddr2=&jobkind=&jobkindsub=&jobkindmulti=&gendercd=&agelimitcd=&agelimit=0&worktime=&weekdays=&searchterm=&paycd=&paystart=&payend=&workperiodcd=&workstartdt=&workenddt=&workchkyn=&workweekcd=&targetcd=&streetunicd=&streetstationcd=&unicd=&schnm=&schtext=&orderby=freeorder&acceptmethod=&eleccontract=&careercd= &lastschoolcd=&welfarecd=&careercdunrelated=&lastschoolcdunrelated=&strAreaMulti=&genderunrelated=&special=&hiretypecd=&totalCount=635&listmenucd=BRANDSITE
서울 구로구, 다이소 개봉역점,다이소 개봉역점 파트직원 채용(식비 지원),08:00~14:00,시급9160,1시간전,http://daiso.alba.co.kr//job/Detail.asp?adid=112447268&areacd=&workaddr1=&workaddr2=&jobkind=&jobkindsub=&jobkindmulti=&gendercd=&agelimitcd=&agelimit=0&worktime=&weekdays=&searchterm=&paycd=&paystart=&payend=&workperiodcd=&workstartdt=&workenddt=&workchkyn=&workweekcd=&targetcd=&streetunicd=&streetstationcd=&unicd=&schnm=&schtext=&orderby=freeorder&acceptmethod=&eleccontract=&careercd= &lastschoolcd=&welfarecd=&careercdunrelated=&lastschoolcdunrelated=&strAreaMulti=&genderunrelated=&special=&hiretypecd=&totalCount=635&listmenucd=BRANDSITE
경기 평택시, 다이소 평택역점,"다이소 평택역점 직원 모집(식대비 별도지급, 백신유급휴가)",시간협의,월급1914440,1시간전,http://daiso.alba.co.kr//job/Detail.asp?adid=112447242&areacd=&workaddr1=&workaddr2=&jobkind=&jobkindsub=&jobkindmulti=&gendercd=&agelimitcd=&agelimit=0&worktime=&weekdays=&searchterm=&paycd=&paystart=&payend=&workperiodcd=&workstartdt=&workenddt=&workchkyn=&workweekcd=&targetcd=&streetunicd=&streetstationcd=&unicd=&schnm=&schtext=&orderby=freeorder&acceptmethod=&eleccontract=&careercd= &lastschoolcd=&welfarecd=&careercdunrelated=&lastschoolcdunrelated=&strAreaMulti=&genderunrelated=&special=&hiretypecd=&totalCount=635&listmenucd=BRANDSITE
경기 평택시, 다이소 평택장당점,"다이소 평택장당점 직원모집(백신유급휴가,식대 지급)",07:00~16:00,월급1914440,1시간전,http://daiso.alba.co.kr//job/Detail.asp?adid=112447213&areacd=&workaddr1=&workaddr2=&jobkind=&jobkindsub=&jobkindmulti=&gendercd=&agelimitcd=&agelimit=0&worktime=&weekdays=&searchterm=&paycd=&paystart=&payend=&workperiodcd=&workstartdt=&workenddt=&workchkyn=&workweekcd=&targetcd=&streetunicd=&streetstationcd=&unicd=&schnm=&schtext=&orderby=freeorder&acceptmethod=&eleccontract=&careercd= &lastschoolcd=&welfarecd=&careercdunrelated=&lastschoolcdunrelated=&strAreaMulti=&genderunrelated=&special=&hiretypecd=&totalCount=635&listmenucd=BRANDSITE
경기 평택시, 다이소 플러스마트팽성점,"다이소 플러스마트 팽성점 직원모집 (백신유급휴가,식대 지급)",시간협의,월급1914440,1시간전,http://daiso.alba.co.kr//job/Detail.asp?adid=112447204&areacd=&workaddr1=&workaddr2=&jobkind=&jobkindsub=&jobkindmulti=&gendercd=&agelimitcd=&agelimit=0&worktime=&weekdays=&searchterm=&paycd=&paystart=&payend=&workperiodcd=&workstartdt=&workenddt=&workchkyn=&workweekcd=&targetcd=&streetunicd=&streetstationcd=&unicd=&schnm=&schtext=&orderby=freeorder&acceptmethod=&eleccontract=&careercd= &lastschoolcd=&welfarecd=&careercdunrelated=&lastschoolcdunrelated=&strAreaMulti=&genderunrelated=&special=&hiretypecd=&totalCount=635&listmenucd=BRANDSITE
경기 평택시, 다이소 평택세교점,"다이소 평택세교점 직원모집 (백신유급휴가,식대 지급) - 추가 수당 25만원",시간협의,월급1914440,1시간전,http://daiso.alba.co.kr//job/Detail.asp?adid=112447191&areacd=&workaddr1=&workaddr2=&jobkind=&jobkindsub=&jobkindmulti=&gendercd=&agelimitcd=&agelimit=0&worktime=&weekdays=&searchterm=&paycd=&paystart=&payend=&workperiodcd=&workstartdt=&workenddt=&workchkyn=&workweekcd=&targetcd=&streetunicd=&streetstationcd=&unicd=&schnm=&schtext=&orderby=freeorder&acceptmethod=&eleccontract=&careercd= &lastschoolcd=&welfarecd=&careercdunrelated=&lastschoolcdunrelated=&strAreaMulti=&genderunrelated=&special=&hiretypecd=&totalCount=635&listmenucd=BRANDSITE
경기 화성시, 다이소 남동탄점,"다이소 남동탄점 직원모집(백신유급휴가,식대 지급)",시간협의,월급1914440,1시간전,http://daiso.alba.co.kr//job/Detail.asp?adid=112395592&areacd=&workaddr1=&workaddr2=&jobkind=&jobkindsub=&jobkindmulti=&gendercd=&agelimitcd=&agelimit=0&worktime=&weekdays=&searchterm=&paycd=&paystart=&payend=&workperiodcd=&workstartdt=&workenddt=&workchkyn=&workweekcd=&targetcd=&streetunicd=&streetstationcd=&unicd=&schnm=&schtext=&orderby=freeorder&acceptmethod=&eleccontract=&careercd= &lastschoolcd=&welfarecd=&careercdunrelated=&lastschoolcdunrelated=&strAreaMulti=&genderunrelated=&special=&hiretypecd=&totalCount=635&listmenucd=BRANDSITE
경기 수원시, 다이소 수원화서점,"다이소 수원화서점 파트모집(백신유급휴가,식대,주휴수당 지급)",09:00~15:00,시급9160,1시간전,http://daiso.alba.co.kr//job/Detail.asp?adid=112447045&areacd=&workaddr1=&workaddr2=&jobkind=&jobkindsub=&jobkindmulti=&gendercd=&agelimitcd=&agelimit=0&worktime=&weekdays=&searchterm=&paycd=&paystart=&payend=&workperiodcd=&workstartdt=&workenddt=&workchkyn=&workweekcd=&targetcd=&streetunicd=&streetstationcd=&unicd=&schnm=&schtext=&orderby=freeorder&acceptmethod=&eleccontract=&careercd= &lastschoolcd=&welfarecd=&careercdunrelated=&lastschoolcdunrelated=&strAreaMulti=&genderunrelated=&special=&hiretypecd=&totalCount=635&listmenucd=BRANDSITE
경기 화성시, 다이소 남동탄점,"다이소 남동탄점 직원모집(백신유급휴가,식대 지급)",시간협의,월급1914440,1시간전,http://daiso.alba.co.kr//job/Detail.asp?adid=112404916&areacd=&workaddr1=&workaddr2=&jobkind=&jobkindsub=&jobkindmulti=&gendercd=&agelimitcd=&agelimit=0&worktime=&weekdays=&searchterm=&paycd=&paystart=&payend=&workperiodcd=&workstartdt=&workenddt=&workchkyn=&workweekcd=&targetcd=&streetunicd=&streetstationcd=&unicd=&schnm=&schtext=&orderby=freeorder&acceptmethod=&eleccontract=&careercd= &lastschoolcd=&welfarecd=&careercdunrelated=&lastschoolcdunrelated=&strAreaMulti=&genderunrelated=&special=&hiretypecd=&totalCount=635&listmenucd=BRANDSITE
